,Num,Predicted Val,Actual Val,Bias
Data205,205.0,20.431,22.6,2.169
Data206,206.0,22.552,24.4,1.848
Data207,207.0,22.552,22.5,0.052
Data208,208.0,21.953,24.4,2.447
Data209,209.0,20.067,20.0,0.067
Data210,210.0,20.078,21.7,1.622
Data211,211.0,18.979,19.3,0.321
Data212,212.0,18.915,22.4,3.485
Data213,213.0,20.431,28.1,7.669
Data214,214.0,18.578,23.7,5.122
Data215,215.0,20.431,25.0,4.569
Data216,216.0,23.775,23.3,0.475
Data217,217.0,26.135,28.7,2.565
Data218,218.0,22.073,21.5,0.573
Data219,219.0,25.694,23.0,2.694
Data220,220.0,8.995,26.7,17.705
Data221,221.0,9.581,21.7,12.119
Data222,222.0,10.286,27.5,17.214
Data223,223.0,10.286,30.1,19.814
Data224,224.0,9.044,44.8,35.756
Data225,225.0,9.044,50.0,40.956
Data226,226.0,10.048,37.6,27.552
Data227,227.0,10.048,31.6,21.552
Data228,228.0,10.547,46.7,36.153
Data229,229.0,10.547,31.5,20.953
Data230,230.0,11.473,24.3,12.827
Data231,231.0,11.473,31.7,20.227
Data232,232.0,12.066,41.7,29.634
Data233,233.0,11.479,48.3,36.821
Data234,234.0,11.479,29.0,17.521
Data235,235.0,11.479,24.0,12.521
Data236,236.0,13.039,25.1,12.061
Data237,237.0,13.039,31.5,18.461
Data238,238.0,13.061,23.7,10.639
Data239,239.0,13.061,23.3,10.239
Data240,240.0,13.369,22.0,8.631
Data241,241.0,13.369,20.1,6.731
Data242,242.0,14.845,22.2,7.355
Data243,243.0,14.845,23.7,8.855
Data244,244.0,20.091,17.6,2.491
Data245,245.0,20.091,18.5,1.591
Data246,246.0,20.345,24.3,3.955
Data247,247.0,20.345,20.5,0.155
Data248,248.0,19.767,24.5,4.733
Data249,249.0,19.767,26.2,6.433
Data250,250.0,18.682,24.4,5.718
Data251,251.0,18.682,24.8,6.118
Data252,252.0,22.495,29.6,7.105
Data253,253.0,22.495,42.8,20.305
Data254,254.0,13.156,21.9,8.744
Data255,255.0,13.156,20.9,7.744
Data256,256.0,9.362,44.0,34.638
Data257,257.0,4.626,50.0,45.374
Data258,258.0,4.866,36.0,31.134
Data259,259.0,5.165,30.1,24.935
Data260,260.0,5.425,33.8,28.375
Data261,261.0,5.496,43.1,37.604
Data262,262.0,5.878,48.8,42.922
Data263,263.0,5.34,31.0,25.66
Data264,264.0,4.958,36.5,31.542
Data265,265.0,5.103,22.8,17.697
Data266,266.0,5.479,30.7,25.221
Data267,267.0,5.528,50.0,44.472
Data268,268.0,6.556,43.5,36.944
Data269,269.0,12.651,20.7,8.049
Data270,270.0,14.303,21.1,6.797
Data271,271.0,14.303,25.2,10.897
Data272,272.0,12.651,24.4,11.749
Data273,273.0,14.101,35.2,21.099
Data274,274.0,11.683,32.4,20.717
Data275,275.0,12.227,32.0,19.773
Data276,276.0,13.717,33.2,19.483
Data277,277.0,13.933,33.1,19.167
Data278,278.0,11.863,29.1,17.237
Data279,279.0,6.048,35.1,29.052
Data280,280.0,6.924,45.4,38.476
Data281,281.0,7.735,35.4,27.665
Data282,282.0,7.687,46.0,38.313
Data283,283.0,2.855,50.0,47.145
Data284,284.0,8.681,32.2,23.519
Data285,285.0,6.396,22.0,15.604
Data286,286.0,6.159,20.1,13.941
Data287,287.0,15.766,23.2,7.434
Data288,288.0,15.766,22.3,6.534
Data289,289.0,15.766,24.8,9.034
Data290,290.0,10.41,28.5,18.09
Data291,291.0,10.41,37.3,26.89
Data292,292.0,10.41,27.9,17.49
Data293,293.0,33.473,23.9,9.573
Data294,294.0,33.473,21.7,11.773
Data295,295.0,36.257,28.6,7.657
Data296,296.0,36.257,27.1,9.157
Data297,297.0,38.445,20.3,18.145
Data298,298.0,7.014,22.5,15.486
Data299,299.0,7.014,29.0,21.986
Data300,300.0,7.014,24.8,17.786
Data301,301.0,14.481,22.0,7.519
Data302,302.0,14.481,26.4,11.919
Data303,303.0,14.481,33.1,18.619
Data304,304.0,4.138,36.1,31.962
Data305,305.0,3.468,28.4,24.932
Data306,306.0,3.189,33.4,30.211
Data307,307.0,3.275,28.2,24.925
Data308,308.0,17.867,22.8,4.933
Data309,309.0,16.709,20.3,3.591
Data310,310.0,13.568,16.1,2.532
Data311,311.0,14.22,22.1,7.88
Data312,312.0,15.263,19.4,4.137
Data313,313.0,17.572,21.6,4.028
Data314,314.0,19.401,23.8,4.399
Data315,315.0,21.246,16.2,5.046
Data316,316.0,21.535,17.8,3.735
Data317,317.0,21.713,19.8,1.913
Data318,318.0,19.025,23.1,4.075
Data319,319.0,21.553,21.0,0.553
Data320,320.0,16.52,23.8,7.28
Data321,321.0,16.52,23.1,6.58
Data322,322.0,17.177,20.4,3.223
Data323,323.0,17.177,18.5,1.323
Data324,324.0,17.177,25.0,7.823
Data325,325.0,19.705,24.6,4.895
Data326,326.0,19.705,23.0,3.295
Data327,327.0,19.705,22.2,2.495
Data328,328.0,7.772,19.3,11.528
Data329,329.0,7.772,22.6,14.828
Data330,330.0,8.754,19.8,11.046
Data331,331.0,17.622,17.1,0.522
Data332,332.0,17.622,19.4,1.778
Data333,333.0,17.262,22.2,4.938
Data334,334.0,17.262,20.7,3.438
Data335,335.0,15.998,21.1,5.102
Data336,336.0,13.982,19.5,5.518
Data337,337.0,15.008,18.5,3.492
Data338,338.0,12.862,20.6,7.738
Data339,339.0,12.862,19.0,6.138
Data340,340.0,12.862,18.7,5.838
Data341,341.0,4.728,32.7,27.972
Data342,342.0,6.135,16.5,10.365
Data343,343.0,10.487,23.9,13.413
Data344,344.0,11.829,31.2,19.371
Data345,345.0,15.549,17.5,1.951
Data346,346.0,15.549,17.2,1.651
Data347,347.0,15.196,23.1,7.904
Data348,348.0,7.296,24.5,17.204
Data349,349.0,4.715,26.6,21.885
Data350,350.0,4.715,22.9,18.185
Data351,351.0,7.439,24.1,16.661
Data352,352.0,7.439,18.6,11.161
Data353,353.0,10.043,30.1,20.057
Data354,354.0,8.35,18.2,9.85
Data355,355.0,8.35,20.6,12.25
Data356,356.0,29.577,17.8,11.777
Data357,357.0,34.915,21.7,13.215
Data358,358.0,37.946,22.7,15.246
Data359,359.0,34.969,22.6,12.369
Data360,360.0,35.096,25.0,10.096
Data361,361.0,31.992,19.9,12.092
Data362,362.0,29.318,20.8,8.518
Data363,363.0,26.546,16.8,9.746
Data364,364.0,24.753,21.9,2.853
Data365,365.0,20.965,27.5,6.535
Data366,366.0,22.773,21.9,0.873
Data367,367.0,17.253,23.1,5.847
Data368,368.0,15.219,50.0,34.781
Data369,369.0,15.495,50.0,34.505
Data370,370.0,13.733,50.0,36.267
Data371,371.0,13.352,50.0,36.648
Data372,372.0,13.658,50.0,36.342
Data373,373.0,14.197,13.8,0.397
Data374,374.0,13.747,13.8,0.053
Data375,375.0,15.987,15.0,0.987
Data376,376.0,16.334,13.9,2.434
Data377,377.0,16.493,13.3,3.193
Data378,378.0,16.834,13.1,3.734
Data379,379.0,16.834,10.2,6.634
Data380,380.0,17.204,10.4,6.804
Data381,381.0,18.451,10.9,7.551
Data382,382.0,20.024,11.3,8.724
Data383,383.0,19.424,12.3,7.124
Data384,384.0,18.238,8.8,9.438
Data385,385.0,18.069,7.2,10.869
Data386,386.0,18.589,10.5,8.089
Data387,387.0,19.238,7.4,11.838
Data388,388.0,20.139,10.2,9.939
Data389,389.0,21.895,11.5,10.395
Data390,390.0,24.409,15.1,9.309
Data391,391.0,27.466,23.2,4.266
Data392,392.0,22.426,9.7,12.726
Data393,393.0,22.468,13.8,8.668
Data394,394.0,22.353,12.7,9.653
Data395,395.0,21.646,13.1,8.546
Data396,396.0,21.033,12.5,8.533
Data397,397.0,20.488,8.5,11.988
Data398,398.0,18.684,5.0,13.684
Data399,399.0,18.82,6.3,12.52
Data400,400.0,19.929,5.6,14.329
Data401,401.0,19.744,7.2,12.544
Data402,402.0,20.558,12.1,8.458
Data403,403.0,21.359,8.3,13.059
Data404,404.0,20.162,8.5,11.662
Data405,405.0,17.879,5.0,12.879
Data406,406.0,14.052,11.9,2.152
Data407,407.0,15.33,27.9,12.57
Data408,408.0,15.719,17.2,1.481
Data409,409.0,15.836,27.5,11.664
Data410,410.0,15.268,15.0,0.268
Data411,411.0,16.506,17.2,0.694
Data412,412.0,16.791,17.9,1.109
Data413,413.0,17.175,16.3,0.875
Data414,414.0,20.799,7.0,13.799
Data415,415.0,22.548,7.2,15.348
Data416,416.0,22.361,7.5,14.861
Data417,417.0,20.248,10.4,9.848
Data418,418.0,22.154,8.8,13.354
Data419,419.0,23.314,8.4,14.914
Data420,420.0,24.158,16.7,7.458
Data421,421.0,24.362,14.2,10.162
Data422,422.0,21.684,20.8,0.884
Data423,423.0,22.469,13.4,9.069
Data424,424.0,21.812,11.7,10.112
Data425,425.0,23.469,8.3,15.169
Data426,426.0,21.115,10.2,10.915
Data427,427.0,22.895,10.9,11.995
Data428,428.0,23.788,11.0,12.788
Data429,429.0,24.189,9.5,14.689
Data430,430.0,21.698,14.5,7.198
Data431,431.0,22.073,14.1,7.973
Data432,432.0,23.259,16.1,7.159
Data433,433.0,29.886,14.3,15.586
Data434,434.0,28.678,11.7,16.978
Data435,435.0,28.458,13.4,15.058
Data436,436.0,26.823,9.6,17.223
Data437,437.0,25.639,8.7,16.939
Data438,438.0,24.385,8.4,15.985
Data439,439.0,24.34,12.8,11.54
Data440,440.0,24.996,10.5,14.496
Data441,441.0,27.66,17.1,10.56
Data442,442.0,26.852,18.4,8.452
Data443,443.0,26.499,15.4,11.099
Data444,444.0,25.39,10.8,14.59
Data445,445.0,26.626,11.8,14.826
Data446,446.0,27.752,14.9,12.852
Data447,447.0,29.44,12.6,16.84
Data448,448.0,29.187,14.1,15.087
Data449,449.0,28.198,13.0,15.198
Data450,450.0,29.987,13.4,16.587
Data451,451.0,30.395,15.2,15.195
Data452,452.0,30.562,16.1,14.462
Data453,453.0,31.653,17.8,13.853
Data454,454.0,32.213,14.9,17.313
Data455,455.0,31.435,14.1,17.335
Data456,456.0,33.303,12.7,20.603
Data457,457.0,35.866,13.5,22.366
Data458,458.0,35.917,14.9,21.017
Data459,459.0,35.07,20.0,15.07
Data460,460.0,33.522,16.4,17.122
Data461,461.0,33.129,17.7,15.429
Data462,462.0,35.288,19.5,15.788
Data463,463.0,36.155,20.2,15.955
Data464,464.0,35.133,21.4,13.733
Data465,465.0,36.355,19.9,16.455
Data466,466.0,34.043,19.0,15.043
Data467,467.0,26.852,19.1,7.752
Data468,468.0,30.532,19.1,11.432
Data469,469.0,29.643,20.1,9.543
Data470,470.0,31.845,19.9,11.945
Data471,471.0,29.844,19.6,10.244
Data472,472.0,30.407,23.2,7.207
Data473,473.0,28.149,29.8,1.651
Data474,474.0,25.684,13.8,11.884
Data475,475.0,23.318,13.3,10.018
Data476,476.0,25.62,16.7,8.92
Data477,477.0,23.346,12.0,11.346
Data478,478.0,24.122,14.6,9.522
Data479,479.0,21.684,21.4,0.284
Data480,480.0,32.972,23.0,9.972
Data481,481.0,32.082,23.7,8.382
Data482,482.0,32.841,25.0,7.841
Data483,483.0,39.463,21.8,17.663
Data484,484.0,39.297,20.6,18.697
Data485,485.0,42.122,21.2,20.922
Data486,486.0,37.417,19.1,18.317
Data487,487.0,33.264,20.6,12.664
Data488,488.0,30.762,15.2,15.562
Data489,489.0,29.655,7.0,22.655
Data490,490.0,30.79,8.1,22.69
Data491,491.0,31.559,13.6,17.959
Data492,492.0,35.644,20.1,15.544
Data493,493.0,13.501,21.8,8.299
Data494,494.0,13.501,24.5,10.999
Data495,495.0,15.864,23.1,7.236
Data496,496.0,15.864,19.7,3.836
Data497,497.0,16.398,18.3,1.902
Data498,498.0,13.656,21.2,7.544
Data499,499.0,13.604,17.5,3.896
Data500,500.0,14.161,16.8,2.639
Data501,501.0,16.943,22.4,5.457
Data502,502.0,15.637,20.6,4.963
Data503,503.0,14.817,23.9,9.083
Data504,504.0,16.33,22.0,5.67
Data505,505.0,17.124,11.9,5.224
