,Num,Predicted Val,Actual Val,Bias
Data112,112.0,18.828,18.8,0.028
Data113,113.0,19.62,18.7,0.92
Data114,114.0,21.828,18.5,3.328
Data115,115.0,18.828,18.3,0.528
Data116,116.0,21.264,21.2,0.064
Data117,117.0,21.264,19.2,2.064
Data118,118.0,18.828,20.4,1.572
Data119,119.0,19.476,19.3,0.176
Data120,120.0,19.76,22.0,2.24
Data121,121.0,20.553,20.3,0.253
Data122,122.0,17.976,20.5,2.524
Data123,123.0,17.976,17.3,0.676
Data124,124.0,18.828,18.8,0.028
Data125,125.0,20.553,21.4,0.847
Data126,126.0,17.976,15.7,2.276
Data127,127.0,18.828,16.2,2.628
Data128,128.0,20.616,18.0,2.616
Data129,129.0,17.976,14.3,3.676
Data130,130.0,21.828,19.2,2.628
Data131,131.0,21.828,19.6,2.228
Data132,132.0,21.828,23.0,1.172
Data133,133.0,18.828,18.4,0.428
Data134,134.0,18.828,15.6,3.228
Data135,135.0,19.62,18.1,1.52
Data136,136.0,18.828,17.4,1.428
Data137,137.0,20.616,17.1,3.516
Data138,138.0,17.941,13.3,4.641
Data139,139.0,18.769,17.8,0.969
Data140,140.0,16.827,14.0,2.827
Data141,141.0,13.894,14.4,0.506
Data142,142.0,14.145,13.4,0.745
Data143,143.0,15.38,15.6,0.22
Data144,144.0,14.145,11.8,2.345
Data145,145.0,14.145,13.8,0.345
Data146,146.0,18.828,15.6,3.228
Data147,147.0,14.145,14.6,0.455
Data148,148.0,14.145,17.8,3.655
Data149,149.0,16.529,15.4,1.129
Data150,150.0,19.62,21.5,1.88
Data151,151.0,19.476,19.6,0.124
Data152,152.0,19.476,15.3,4.176
Data153,153.0,18.828,19.4,0.572
Data154,154.0,19.62,17.0,2.62
Data155,155.0,19.62,15.6,4.02
Data156,156.0,20.518,13.1,7.418
Data157,157.0,32.296,41.3,9.004
Data158,158.0,22.457,24.3,1.843
Data159,159.0,27.457,23.3,4.157
Data160,160.0,23.583,27.0,3.417
Data161,161.0,40.143,50.0,9.857
Data162,162.0,40.143,50.0,9.857
Data163,163.0,40.143,50.0,9.857
Data164,164.0,20.268,22.7,2.432
Data165,165.0,22.521,25.0,2.479
Data166,166.0,40.143,50.0,9.857
Data167,167.0,20.268,23.8,3.532
Data168,168.0,21.828,23.8,1.972
Data169,169.0,21.828,22.3,0.472
Data170,170.0,19.62,17.4,2.22
Data171,171.0,20.268,19.1,1.168
Data172,172.0,18.828,23.1,4.272
Data173,173.0,23.728,23.6,0.128
Data174,174.0,21.893,22.6,0.707
Data175,175.0,27.457,29.4,1.943
Data176,176.0,21.893,23.2,1.307
Data177,177.0,24.855,24.6,0.255
Data178,178.0,29.969,29.9,0.069
Data179,179.0,34.706,37.2,2.494
Data180,180.0,36.432,39.8,3.368
Data181,181.0,22.457,36.2,13.743
Data182,182.0,34.706,37.9,3.194
Data183,183.0,28.403,32.5,4.097
Data184,184.0,19.76,26.4,6.64
Data185,185.0,21.201,29.6,8.399
Data186,186.0,38.759,50.0,11.241
Data187,187.0,27.457,32.0,4.543
Data188,188.0,29.784,29.8,0.016
Data189,189.0,32.379,34.9,2.521
Data190,190.0,29.784,37.0,7.216
Data191,191.0,29.784,30.5,0.716
Data192,192.0,34.706,36.4,1.694
Data193,193.0,30.789,31.1,0.311
Data194,194.0,30.789,29.1,1.689
Data195,195.0,38.759,50.0,11.241
Data196,196.0,34.765,33.3,1.465
Data197,197.0,29.843,30.3,0.457
Data198,198.0,34.765,34.6,0.165
Data199,199.0,29.784,34.9,5.116
Data200,200.0,29.784,32.9,3.116
Data201,201.0,26.115,24.1,2.015
Data202,202.0,34.765,42.3,7.535
Data203,203.0,38.759,48.5,9.741
Data204,204.0,38.759,50.0,11.241
Data205,205.0,21.201,22.6,1.399
Data206,206.0,21.764,24.4,2.636
Data207,207.0,17.976,22.5,4.524
Data208,208.0,19.62,24.4,4.78
Data209,209.0,17.976,20.0,2.024
Data210,210.0,18.828,21.7,2.872
Data211,211.0,17.976,19.3,1.324
Data212,212.0,18.828,22.4,3.572
Data213,213.0,22.457,28.1,5.643
Data214,214.0,16.494,23.7,7.206
Data215,215.0,22.457,25.0,2.543
Data216,216.0,20.268,23.3,3.032
Data217,217.0,27.457,28.7,1.243
Data218,218.0,17.976,21.5,3.524
Data219,219.0,21.764,23.0,1.236
Data220,220.0,27.457,26.7,0.757
Data221,221.0,17.976,21.7,3.724
Data222,222.0,27.457,27.5,0.043
Data223,223.0,27.457,30.1,2.643
Data224,224.0,38.759,44.8,6.041
Data225,225.0,40.143,50.0,9.857
Data226,226.0,40.143,37.6,2.543
Data227,227.0,32.379,31.6,0.779
Data228,228.0,34.706,46.7,11.994
Data229,229.0,30.729,31.5,0.771
Data230,230.0,21.201,24.3,3.099
Data231,231.0,38.759,31.7,7.059
Data232,232.0,38.759,41.7,2.941
Data233,233.0,38.759,48.3,9.541
Data234,234.0,28.235,29.0,0.765
Data235,235.0,21.201,24.0,2.799
Data236,236.0,27.457,25.1,2.357
Data237,237.0,38.759,31.5,7.259
Data238,238.0,27.457,23.7,3.757
Data239,239.0,27.457,23.3,4.157
Data240,240.0,26.764,22.0,4.764
Data241,241.0,20.268,20.1,0.168
Data242,242.0,21.349,22.2,0.851
Data243,243.0,29.784,23.7,6.084
Data244,244.0,19.061,17.6,1.461
Data245,245.0,17.976,18.5,0.524
Data246,246.0,22.457,24.3,1.843
Data247,247.0,21.349,20.5,0.849
Data248,248.0,22.457,24.5,2.043
Data249,249.0,26.184,26.2,0.016
Data250,250.0,26.184,24.4,1.784
Data251,251.0,28.51,24.8,3.71
Data252,252.0,28.51,29.6,1.09
Data253,253.0,33.432,42.8,9.368
Data254,254.0,23.728,21.9,1.828
Data255,255.0,21.893,20.9,0.993
Data256,256.0,34.706,44.0,9.294
Data257,257.0,40.203,50.0,9.797
Data258,258.0,34.765,36.0,1.235
Data259,259.0,29.843,30.1,0.257
Data260,260.0,34.765,33.8,0.965
Data261,261.0,37.583,43.1,5.517
Data262,262.0,40.203,48.8,8.597
Data263,263.0,26.764,31.0,4.236
Data264,264.0,34.765,36.5,1.735
Data265,265.0,20.408,22.8,2.392
Data266,266.0,23.578,30.7,7.122
Data267,267.0,38.818,50.0,11.182
Data268,268.0,38.818,43.5,4.682
Data269,269.0,21.201,20.7,0.501
Data270,270.0,21.201,21.1,0.101
Data271,271.0,24.674,25.2,0.526
Data272,272.0,27.129,24.4,2.729
Data273,273.0,35.158,35.2,0.042
Data274,274.0,30.729,32.4,1.671
Data275,275.0,34.706,32.0,2.706
Data276,276.0,32.379,33.2,0.821
Data277,277.0,30.729,33.1,2.371
Data278,278.0,27.457,29.1,1.643
Data279,279.0,30.729,35.1,4.371
Data280,280.0,38.759,45.4,6.641
Data281,281.0,32.972,35.4,2.428
Data282,282.0,38.759,46.0,7.241
Data283,283.0,34.765,50.0,15.235
Data284,284.0,29.843,32.2,2.357
Data285,285.0,27.241,22.0,5.241
Data286,286.0,20.785,20.1,0.685
Data287,287.0,23.728,23.2,0.528
Data288,288.0,23.728,22.3,1.428
Data289,289.0,24.855,24.8,0.055
Data290,290.0,29.456,28.5,0.956
Data291,291.0,31.698,37.3,5.602
Data292,292.0,29.456,27.9,1.556
Data293,293.0,22.457,23.9,1.443
Data294,294.0,21.201,21.7,0.499
Data295,295.0,27.457,28.6,1.143
Data296,296.0,27.457,27.1,0.357
Data297,297.0,18.828,20.3,1.472
Data298,298.0,29.784,22.5,7.284
Data299,299.0,29.784,29.0,0.784
Data300,300.0,28.235,24.8,3.435
Data301,301.0,24.855,22.0,2.855
Data302,302.0,24.855,26.4,1.545
Data303,303.0,29.784,33.1,3.316
Data304,304.0,31.105,36.1,4.995
Data305,305.0,26.184,28.4,2.216
Data306,306.0,35.158,33.4,1.758
Data307,307.0,28.696,28.2,0.496
Data308,308.0,31.023,22.8,8.223
Data309,309.0,21.893,20.3,1.593
Data310,310.0,19.476,16.1,3.376
Data311,311.0,23.728,22.1,1.628
Data312,312.0,21.201,19.4,1.801
Data313,313.0,23.728,21.6,2.128
Data314,314.0,24.855,23.8,1.055
Data315,315.0,21.201,16.2,5.001
Data316,316.0,17.976,17.8,0.176
Data317,317.0,18.828,19.8,0.972
Data318,318.0,21.764,23.1,1.336
Data319,319.0,20.268,21.0,0.732
Data320,320.0,24.855,23.8,1.055
Data321,321.0,24.855,23.1,1.755
Data322,322.0,22.457,20.4,2.057
Data323,323.0,21.201,18.5,2.701
Data324,324.0,26.184,25.0,1.184
Data325,325.0,29.456,24.6,4.856
Data326,326.0,24.855,23.0,1.855
Data327,327.0,21.201,22.2,0.999
Data328,328.0,21.957,19.3,2.657
Data329,329.0,24.918,22.6,2.318
Data330,330.0,22.521,19.8,2.721
Data331,331.0,19.853,17.1,2.753
Data332,332.0,22.457,19.4,3.057
Data333,333.0,25.8,22.2,3.6
Data334,334.0,25.8,20.7,5.1
Data335,335.0,22.457,21.1,1.357
Data336,336.0,21.893,19.5,2.393
Data337,337.0,21.201,18.5,2.701
Data338,338.0,22.457,20.6,1.857
Data339,339.0,21.893,19.0,2.893
Data340,340.0,21.893,18.7,3.193
Data341,341.0,34.765,32.7,2.065
Data342,342.0,24.918,16.5,8.418
Data343,343.0,26.184,23.9,2.284
Data344,344.0,28.51,31.2,2.69
Data345,345.0,20.849,17.5,3.349
Data346,346.0,19.853,17.2,2.653
Data347,347.0,26.184,23.1,3.084
Data348,348.0,27.457,24.5,2.957
Data349,349.0,26.184,26.6,0.416
Data350,350.0,26.184,22.9,3.284
Data351,351.0,26.184,24.1,2.084
Data352,352.0,21.957,18.6,3.357
Data353,353.0,29.456,30.1,0.644
Data354,354.0,21.893,18.2,3.693
Data355,355.0,22.457,20.6,1.857
Data356,356.0,14.865,17.8,2.935
Data357,357.0,19.308,21.7,2.392
Data358,358.0,20.339,22.7,2.361
Data359,359.0,19.308,22.6,3.292
Data360,360.0,26.379,25.0,1.379
Data361,361.0,18.66,19.9,1.24
Data362,362.0,19.343,20.8,1.457
Data363,363.0,17.689,16.8,0.889
Data364,364.0,30.525,21.9,8.625
Data365,365.0,21.451,27.5,6.049
Data366,366.0,17.689,21.9,4.211
Data367,367.0,18.327,23.1,4.773
Data368,368.0,23.347,50.0,26.653
Data369,369.0,28.633,50.0,21.367
Data370,370.0,30.367,50.0,19.633
Data371,371.0,24.907,50.0,25.093
Data372,372.0,24.343,50.0,25.657
Data373,373.0,12.79,13.8,1.01
Data374,374.0,12.79,13.8,1.01
Data375,375.0,21.719,15.0,6.719
Data376,376.0,13.041,13.9,0.859
Data377,377.0,14.938,13.3,1.638
Data378,378.0,12.208,13.1,0.892
Data379,379.0,13.041,10.2,2.841
Data380,380.0,15.79,10.4,5.39
Data381,381.0,14.938,10.9,4.038
Data382,382.0,12.208,11.3,0.908
Data383,383.0,11.818,12.3,0.482
Data384,384.0,11.818,8.8,3.018
Data385,385.0,11.818,7.2,4.618
Data386,386.0,11.818,10.5,1.318
Data387,387.0,11.818,7.4,4.418
Data388,388.0,11.818,10.2,1.618
Data389,389.0,13.041,11.5,1.541
Data390,390.0,13.893,15.1,1.207
Data391,391.0,13.041,23.2,10.159
Data392,392.0,11.818,9.7,2.118
Data393,393.0,18.471,13.8,4.671
Data394,394.0,13.893,12.7,1.193
Data395,395.0,15.79,13.1,2.69
Data396,396.0,14.938,12.5,2.438
Data397,397.0,13.041,8.5,4.541
Data398,398.0,10.753,5.0,5.753
Data399,399.0,11.818,6.3,5.518
Data400,400.0,11.818,5.6,6.218
Data401,401.0,14.938,7.2,7.738
Data402,402.0,14.938,12.1,2.838
Data403,403.0,13.041,8.3,4.741
Data404,404.0,11.143,8.5,2.643
Data405,405.0,11.143,5.0,6.143
Data406,406.0,12.208,11.9,0.308
Data407,407.0,20.233,27.9,7.667
Data408,408.0,13.894,17.2,3.306
Data409,409.0,14.938,27.5,12.562
Data410,410.0,22.072,15.0,7.072
Data411,411.0,14.938,17.2,2.262
Data412,412.0,13.894,17.9,4.006
Data413,413.0,14.145,16.3,2.155
Data414,414.0,10.753,7.0,3.753
Data415,415.0,11.818,7.2,4.618
Data416,416.0,12.208,7.5,4.708
Data417,417.0,12.208,10.4,1.808
Data418,418.0,12.461,8.8,3.661
Data419,419.0,14.013,8.4,5.613
Data420,420.0,17.546,16.7,0.846
Data421,421.0,16.311,14.2,2.111
Data422,422.0,18.793,20.8,2.007
Data423,423.0,14.145,13.4,0.745
Data424,424.0,17.801,11.7,6.101
Data425,425.0,12.208,8.3,3.908
Data426,426.0,19.248,10.2,9.048
Data427,427.0,19.585,10.9,8.685
Data428,428.0,13.041,11.0,2.041
Data429,429.0,12.208,9.5,2.708
Data430,430.0,15.79,14.5,1.29
Data431,431.0,14.938,14.1,0.838
Data432,432.0,20.797,16.1,4.697
Data433,433.0,14.865,14.3,0.565
Data434,434.0,17.546,11.7,5.846
Data435,435.0,13.041,13.4,0.359
Data436,436.0,14.013,9.6,4.413
Data437,437.0,11.818,8.7,3.118
Data438,438.0,11.818,8.4,3.418
Data439,439.0,13.041,12.8,0.241
Data440,440.0,13.041,10.5,2.541
Data441,441.0,14.013,17.1,3.087
Data442,442.0,14.865,18.4,3.535
Data443,443.0,14.013,15.4,1.387
Data444,444.0,12.208,10.8,1.408
Data445,445.0,12.208,11.8,0.408
Data446,446.0,14.865,14.9,0.035
Data447,447.0,14.865,12.6,2.265
Data448,448.0,14.013,14.1,0.087
Data449,449.0,14.013,13.0,1.013
Data450,450.0,14.865,13.4,1.465
Data451,451.0,14.865,15.2,0.335
Data452,452.0,14.865,16.1,1.235
Data453,453.0,19.837,17.8,2.037
Data454,454.0,14.013,14.9,0.887
Data455,455.0,14.013,14.1,0.087
Data456,456.0,13.041,12.7,0.341
Data457,457.0,16.697,13.5,3.197
Data458,458.0,15.978,14.9,1.078
Data459,459.0,18.66,20.0,1.34
Data460,460.0,14.865,16.4,1.535
Data461,461.0,18.66,17.7,0.96
Data462,462.0,18.66,19.5,0.84
Data463,463.0,23.3,20.2,3.1
Data464,464.0,20.233,21.4,1.167
Data465,465.0,18.793,19.9,1.107
Data466,466.0,14.997,19.0,4.003
Data467,467.0,14.145,19.1,4.955
Data468,468.0,15.259,19.1,3.841
Data469,469.0,18.793,20.1,1.307
Data470,470.0,16.903,19.9,2.997
Data471,471.0,20.233,19.6,0.633
Data472,472.0,19.585,23.2,3.615
Data473,473.0,24.523,29.8,5.277
Data474,474.0,14.145,13.8,0.345
Data475,475.0,13.312,13.3,0.012
Data476,476.0,14.938,16.7,1.762
Data477,477.0,13.894,12.0,1.894
Data478,478.0,14.938,14.6,0.338
Data479,479.0,20.233,21.4,1.167
Data480,480.0,21.828,23.0,1.172
Data481,481.0,28.633,23.7,4.933
Data482,482.0,30.367,25.0,5.367
Data483,483.0,20.268,21.8,1.532
Data484,484.0,20.233,20.6,0.367
Data485,485.0,21.828,21.2,0.628
Data486,486.0,19.585,19.1,0.485
Data487,487.0,20.268,20.6,0.332
Data488,488.0,15.592,15.2,0.392
Data489,489.0,15.341,7.0,8.341
Data490,490.0,13.894,8.1,5.794
Data491,491.0,15.592,13.6,1.992
Data492,492.0,20.233,20.1,0.133
Data493,493.0,20.268,21.8,1.532
Data494,494.0,20.268,24.5,4.232
Data495,495.0,18.828,23.1,4.272
Data496,496.0,17.976,19.7,1.724
Data497,497.0,18.828,18.3,0.528
Data498,498.0,20.268,21.2,0.932
Data499,499.0,18.828,17.5,1.328
Data500,500.0,19.62,16.8,2.82
Data501,501.0,24.855,22.4,2.455
Data502,502.0,22.457,20.6,1.857
Data503,503.0,31.105,23.9,7.205
Data504,504.0,26.962,22.0,4.962
Data505,505.0,22.457,11.9,10.557
