,Num,Predicted Val,Actual Val,Bias
Data319,319.0,20.433,21.0,0.567
Data320,320.0,24.81,23.8,1.01
Data321,321.0,24.81,23.1,1.71
Data322,322.0,23.903,20.4,3.503
Data323,323.0,22.281,18.5,3.781
Data324,324.0,24.81,25.0,0.19
Data325,325.0,24.81,24.6,0.21
Data326,326.0,24.81,23.0,1.81
Data327,327.0,21.497,22.2,0.703
Data328,328.0,23.188,19.3,3.888
Data329,329.0,24.81,22.6,2.21
Data330,330.0,23.188,19.8,3.388
Data331,331.0,21.309,17.1,4.209
Data332,332.0,23.917,19.4,4.517
Data333,333.0,24.81,22.2,2.61
Data334,334.0,24.81,20.7,4.11
Data335,335.0,23.903,21.1,2.803
Data336,336.0,22.281,19.5,2.781
Data337,337.0,22.281,18.5,3.781
Data338,338.0,24.81,20.6,4.21
Data339,339.0,22.281,19.0,3.281
Data340,340.0,22.281,18.7,3.581
Data341,341.0,31.631,32.7,1.069
Data342,342.0,25.037,16.5,8.537
Data343,343.0,24.824,23.9,0.924
Data344,344.0,27.913,31.2,3.287
Data345,345.0,23.188,17.5,5.688
Data346,346.0,21.497,17.2,4.297
Data347,347.0,24.824,23.1,1.724
Data348,348.0,26.115,24.5,1.615
Data349,349.0,27.913,26.6,1.313
Data350,350.0,26.115,22.9,3.215
Data351,351.0,26.115,24.1,2.015
Data352,352.0,24.824,18.6,6.224
Data353,353.0,26.26,30.1,3.84
Data354,354.0,23.268,18.2,5.068
Data355,355.0,24.824,20.6,4.224
Data356,356.0,17.921,17.8,0.121
Data357,357.0,19.069,21.7,2.631
Data358,358.0,19.516,22.7,3.184
Data359,359.0,17.908,22.6,4.692
Data360,360.0,22.298,25.0,2.702
Data361,361.0,19.069,19.9,0.831
Data362,362.0,19.516,20.8,1.284
Data363,363.0,17.908,16.8,1.108
Data364,364.0,30.638,21.9,8.738
Data365,365.0,21.138,27.5,6.362
Data366,366.0,17.908,21.9,3.992
Data367,367.0,17.908,23.1,5.192
Data368,368.0,26.753,50.0,23.247
Data369,369.0,21.645,50.0,28.355
Data370,370.0,26.296,50.0,23.704
Data371,371.0,20.069,50.0,29.931
Data372,372.0,21.151,50.0,28.849
Data373,373.0,13.89,13.8,0.09
Data374,374.0,13.89,13.8,0.09
Data375,375.0,16.082,15.0,1.082
Data376,376.0,15.704,13.9,1.804
Data377,377.0,17.298,13.3,3.998
Data378,378.0,14.443,13.1,1.343
Data379,379.0,16.007,10.2,5.807
Data380,380.0,18.952,10.4,8.552
Data381,381.0,16.007,10.9,5.107
Data382,382.0,13.89,11.3,2.59
Data383,383.0,13.89,12.3,1.59
Data384,384.0,13.818,8.8,5.018
Data385,385.0,13.89,7.2,6.69
Data386,386.0,12.557,10.5,2.057
Data387,387.0,12.557,7.4,5.157
Data388,388.0,15.152,10.2,4.952
Data389,389.0,16.715,11.5,5.215
Data390,390.0,16.715,15.1,1.615
Data391,391.0,16.715,23.2,6.485
Data392,392.0,15.152,9.7,5.452
Data393,393.0,16.715,13.8,2.915
Data394,394.0,16.715,12.7,4.015
Data395,395.0,17.268,13.1,4.168
Data396,396.0,16.007,12.5,3.507
Data397,397.0,16.715,8.5,8.215
Data398,398.0,12.557,5.0,7.557
Data399,399.0,15.164,6.3,8.864
Data400,400.0,12.557,5.6,6.957
Data401,401.0,16.007,7.2,8.807
Data402,402.0,17.268,12.1,5.168
Data403,403.0,14.12,8.3,5.82
Data404,404.0,13.818,8.5,5.318
Data405,405.0,12.557,5.0,7.557
Data406,406.0,13.818,11.9,1.918
Data407,407.0,18.323,27.9,9.577
Data408,408.0,15.704,17.2,1.496
Data409,409.0,18.56,27.5,8.94
Data410,410.0,18.876,15.0,3.876
Data411,411.0,17.268,17.2,0.068
Data412,412.0,15.164,17.9,2.736
Data413,413.0,15.394,16.3,0.906
Data414,414.0,13.83,7.0,6.83
Data415,415.0,15.704,7.2,8.504
Data416,416.0,17.911,7.5,10.411
Data417,417.0,13.83,10.4,3.43
Data418,418.0,15.394,8.8,6.594
Data419,419.0,17.911,8.4,9.511
Data420,420.0,17.268,16.7,0.568
Data421,421.0,16.728,14.2,2.528
Data422,422.0,16.728,20.8,4.072
Data423,423.0,15.704,13.4,2.304
Data424,424.0,17.268,11.7,5.568
Data425,425.0,15.164,8.3,6.864
Data426,426.0,17.268,10.2,7.068
Data427,427.0,17.268,10.9,6.368
Data428,428.0,17.268,11.0,6.268
Data429,429.0,15.704,9.5,6.204
Data430,430.0,17.268,14.5,2.768
Data431,431.0,18.56,14.1,4.46
Data432,432.0,18.876,16.1,2.776
Data433,433.0,17.268,14.3,2.968
Data434,434.0,16.728,11.7,5.028
Data435,435.0,15.704,13.4,2.304
Data436,436.0,16.728,9.6,7.128
Data437,437.0,15.164,8.7,6.464
Data438,438.0,15.164,8.4,6.764
Data439,439.0,15.152,12.8,2.352
Data440,440.0,13.818,10.5,3.318
Data441,441.0,16.728,17.1,0.372
Data442,442.0,16.728,18.4,1.672
Data443,443.0,17.268,15.4,1.868
Data444,444.0,15.164,10.8,4.364
Data445,445.0,15.164,11.8,3.364
Data446,446.0,16.728,14.9,1.828
Data447,447.0,16.728,12.6,4.128
Data448,448.0,16.715,14.1,2.615
Data449,449.0,17.268,13.0,4.268
Data450,450.0,18.56,13.4,5.16
Data451,451.0,17.268,15.2,2.068
Data452,452.0,16.728,16.1,0.628
Data453,453.0,16.685,17.8,1.115
Data454,454.0,18.56,14.9,3.66
Data455,455.0,17.268,14.1,3.168
Data456,456.0,16.728,12.7,4.028
Data457,457.0,16.728,13.5,3.228
Data458,458.0,16.728,14.9,1.828
Data459,459.0,16.715,20.0,3.285
Data460,460.0,17.268,16.4,0.868
Data461,461.0,17.268,17.7,0.432
Data462,462.0,16.728,19.5,2.772
Data463,463.0,18.876,20.2,1.324
Data464,464.0,17.268,21.4,4.132
Data465,465.0,16.728,19.9,3.172
Data466,466.0,16.728,19.0,2.272
Data467,467.0,17.268,19.1,1.832
Data468,468.0,17.255,19.1,1.845
Data469,469.0,17.255,20.1,2.845
Data470,470.0,17.255,19.9,2.645
Data471,471.0,17.268,19.6,2.332
Data472,472.0,17.268,23.2,5.932
Data473,473.0,20.168,29.8,9.632
Data474,474.0,16.715,13.8,2.915
Data475,475.0,15.704,13.3,2.404
Data476,476.0,17.268,16.7,0.568
Data477,477.0,15.152,12.0,3.152
Data478,478.0,17.268,14.6,2.668
Data479,479.0,17.268,21.4,4.132
Data480,480.0,18.876,23.0,4.124
Data481,481.0,21.789,23.7,1.911
Data482,482.0,23.443,25.0,1.557
Data483,483.0,18.863,21.8,2.937
Data484,484.0,17.255,20.6,3.345
Data485,485.0,18.876,21.2,2.324
Data486,486.0,17.255,19.1,1.845
Data487,487.0,18.863,20.6,1.737
Data488,488.0,17.539,15.2,2.339
Data489,489.0,15.976,7.0,8.976
Data490,490.0,15.976,8.1,7.876
Data491,491.0,18.079,13.6,4.479
Data492,492.0,18.079,20.1,2.021
Data493,493.0,18.876,21.8,2.924
Data494,494.0,18.092,24.5,6.408
Data495,495.0,18.092,23.1,5.008
Data496,496.0,17.552,19.7,2.148
Data497,497.0,18.092,18.3,0.208
Data498,498.0,18.092,21.2,3.108
Data499,499.0,18.092,17.5,0.592
Data500,500.0,18.092,16.8,1.292
Data501,501.0,18.876,22.4,3.524
Data502,502.0,18.876,20.6,1.724
Data503,503.0,22.696,23.9,1.204
Data504,504.0,22.696,22.0,0.696
Data505,505.0,20.498,11.9,8.598
