,Num,Predicted Val,Actual Val,Bias
Data217,217.0,25.292,28.7,3.408
Data218,218.0,19.713,21.5,1.787
Data219,219.0,23.531,23.0,0.531
Data220,220.0,30.134,26.7,3.434
Data221,221.0,19.868,21.7,1.832
Data222,222.0,27.789,27.5,0.289
Data223,223.0,25.292,30.1,4.808
Data224,224.0,40.845,44.8,3.955
Data225,225.0,39.706,50.0,10.294
Data226,226.0,40.845,37.6,3.245
Data227,227.0,30.134,31.6,1.466
Data228,228.0,33.966,46.7,12.734
Data229,229.0,23.531,31.5,7.969
Data230,230.0,19.873,24.3,4.427
Data231,231.0,30.134,31.7,1.566
Data232,232.0,40.845,41.7,0.855
Data233,233.0,40.845,48.3,7.455
Data234,234.0,27.789,29.0,1.211
Data235,235.0,20.985,24.0,3.015
Data236,236.0,25.292,25.1,0.192
Data237,237.0,30.134,31.5,1.366
Data238,238.0,23.531,23.7,0.169
Data239,239.0,23.531,23.3,0.231
Data240,240.0,29.064,22.0,7.064
Data241,241.0,21.533,20.1,1.433
Data242,242.0,22.236,22.2,0.036
Data243,243.0,23.531,23.7,0.169
Data244,244.0,19.873,17.6,2.273
Data245,245.0,18.05,18.5,0.45
Data246,246.0,22.829,24.3,1.471
Data247,247.0,23.531,20.5,3.031
Data248,248.0,23.531,24.5,0.969
Data249,249.0,26.719,26.2,0.519
Data250,250.0,23.531,24.4,0.869
Data251,251.0,23.531,24.8,1.269
Data252,252.0,29.064,29.6,0.536
Data253,253.0,39.774,42.8,3.026
Data254,254.0,22.829,21.9,0.929
Data255,255.0,21.717,20.9,0.817
Data256,256.0,34.066,44.0,9.934
Data257,257.0,43.65,50.0,6.35
Data258,258.0,33.143,36.0,2.857
Data259,259.0,30.358,30.1,0.258
Data260,260.0,30.358,33.8,3.442
Data261,261.0,37.075,43.1,6.025
Data262,262.0,44.788,48.8,4.012
Data263,263.0,30.134,31.0,0.866
Data264,264.0,30.358,36.5,6.142
Data265,265.0,21.169,22.8,1.631
Data266,266.0,30.134,30.7,0.566
Data267,267.0,44.788,50.0,5.212
Data268,268.0,33.143,43.5,10.357
Data269,269.0,20.421,20.7,0.279
Data270,270.0,20.421,21.1,0.679
Data271,271.0,23.531,25.2,1.669
Data272,272.0,23.531,24.4,0.869
Data273,273.0,34.603,35.2,0.597
Data274,274.0,30.134,32.4,2.266
Data275,275.0,30.134,32.0,1.866
Data276,276.0,30.134,33.2,3.066
Data277,277.0,30.134,33.1,2.966
Data278,278.0,23.531,29.1,5.569
Data279,279.0,30.134,35.1,4.966
Data280,280.0,40.845,45.4,4.555
Data281,281.0,30.134,35.4,5.266
Data282,282.0,41.702,46.0,4.298
Data283,283.0,44.648,50.0,5.352
Data284,284.0,30.134,32.2,2.066
Data285,285.0,25.876,22.0,3.876
Data286,286.0,22.236,20.1,2.136
Data287,287.0,23.531,23.2,0.331
Data288,288.0,23.531,22.3,1.231
Data289,289.0,23.531,24.8,1.269
Data290,290.0,30.134,28.5,1.634
Data291,291.0,30.134,37.3,7.166
Data292,292.0,27.636,27.9,0.264
Data293,293.0,23.531,23.9,0.369
Data294,294.0,21.717,21.7,0.017
Data295,295.0,30.134,28.6,1.534
Data296,296.0,23.531,27.1,3.569
Data297,297.0,19.166,20.3,1.134
Data298,298.0,23.531,22.5,1.031
Data299,299.0,29.064,29.0,0.064
Data300,300.0,29.064,24.8,4.264
Data301,301.0,23.531,22.0,1.531
Data302,302.0,23.531,26.4,2.869
Data303,303.0,30.134,33.1,2.966
Data304,304.0,30.134,36.1,5.966
Data305,305.0,25.292,28.4,3.108
Data306,306.0,30.134,33.4,3.266
Data307,307.0,27.789,28.2,0.411
Data308,308.0,27.636,22.8,4.836
Data309,309.0,21.717,20.3,1.417
Data310,310.0,19.873,16.1,3.773
Data311,311.0,23.531,22.1,1.431
Data312,312.0,20.421,19.4,1.021
Data313,313.0,23.531,21.6,1.931
Data314,314.0,23.531,23.8,0.269
Data315,315.0,19.873,16.2,3.673
Data316,316.0,19.713,17.8,1.913
Data317,317.0,19.166,19.8,0.634
Data318,318.0,23.531,23.1,0.431
Data319,319.0,22.236,21.0,1.236
Data320,320.0,23.531,23.8,0.269
Data321,321.0,23.531,23.1,0.431
Data322,322.0,21.717,20.4,1.317
Data323,323.0,19.873,18.5,1.373
Data324,324.0,23.531,25.0,1.469
Data325,325.0,23.531,24.6,1.069
Data326,326.0,23.531,23.0,0.531
Data327,327.0,21.533,22.2,0.667
Data328,328.0,21.717,19.3,2.417
Data329,329.0,23.531,22.6,0.931
Data330,330.0,23.531,19.8,3.731
Data331,331.0,20.421,17.1,3.321
Data332,332.0,21.717,19.4,2.317
Data333,333.0,23.531,22.2,1.331
Data334,334.0,23.531,20.7,2.831
Data335,335.0,21.717,21.1,0.617
Data336,336.0,21.169,19.5,1.669
Data337,337.0,21.169,18.5,2.669
Data338,338.0,21.717,20.6,1.117
Data339,339.0,21.717,19.0,2.717
Data340,340.0,21.717,18.7,3.017
Data341,341.0,34.066,32.7,1.366
Data342,342.0,25.876,16.5,9.376
Data343,343.0,27.789,23.9,3.889
Data344,344.0,30.134,31.2,1.066
Data345,345.0,21.717,17.5,4.217
Data346,346.0,20.421,17.2,3.221
Data347,347.0,23.531,23.1,0.431
Data348,348.0,27.636,24.5,3.136
Data349,349.0,29.064,26.6,2.464
Data350,350.0,25.876,22.9,2.976
Data351,351.0,23.531,24.1,0.569
Data352,352.0,21.717,18.6,3.117
Data353,353.0,29.064,30.1,1.036
Data354,354.0,20.054,18.2,1.854
Data355,355.0,21.717,20.6,1.117
Data356,356.0,18.753,17.8,0.953
Data357,357.0,21.688,21.7,0.012
Data358,358.0,21.688,22.7,1.012
Data359,359.0,21.688,22.6,0.912
Data360,360.0,22.984,25.0,2.016
Data361,361.0,20.573,19.9,0.673
Data362,362.0,21.169,20.8,0.369
Data363,363.0,18.758,16.8,1.958
Data364,364.0,29.272,21.9,7.372
Data365,365.0,21.169,27.5,6.331
Data366,366.0,18.758,21.9,3.142
Data367,367.0,18.5,23.1,4.6
Data368,368.0,21.169,50.0,28.831
Data369,369.0,27.242,50.0,22.758
Data370,370.0,27.242,50.0,22.758
Data371,371.0,22.984,50.0,27.016
Data372,372.0,21.169,50.0,28.831
Data373,373.0,13.596,13.8,0.204
Data374,374.0,13.596,13.8,0.204
Data375,375.0,27.242,15.0,12.242
Data376,376.0,12.709,13.9,1.191
Data377,377.0,12.221,13.3,1.079
Data378,378.0,12.336,13.1,0.764
Data379,379.0,12.336,10.2,2.136
Data380,380.0,19.798,10.4,9.398
Data381,381.0,14.243,10.9,3.343
Data382,382.0,12.336,11.3,1.036
Data383,383.0,13.71,12.3,1.41
Data384,384.0,12.336,8.8,3.536
Data385,385.0,12.336,7.2,5.136
Data386,386.0,12.336,10.5,1.836
Data387,387.0,12.336,7.4,4.936
Data388,388.0,12.336,10.2,2.136
Data389,389.0,15.617,11.5,4.117
Data390,390.0,17.006,15.1,1.906
Data391,391.0,17.006,23.2,6.194
Data392,392.0,12.336,9.7,2.636
Data393,393.0,18.496,13.8,4.696
Data394,394.0,17.384,12.7,4.684
Data395,395.0,15.632,13.1,2.532
Data396,396.0,17.708,12.5,5.208
Data397,397.0,15.617,8.5,7.117
Data398,398.0,10.188,5.0,5.188
Data399,399.0,12.336,6.3,6.036
Data400,400.0,10.188,5.6,4.588
Data401,401.0,14.243,7.2,7.043
Data402,402.0,14.243,12.1,2.143
Data403,403.0,12.095,8.3,3.795
Data404,404.0,10.188,8.5,1.688
Data405,405.0,10.188,5.0,5.188
Data406,406.0,13.596,11.9,1.696
Data407,407.0,18.5,27.9,9.4
Data408,408.0,14.64,17.2,2.56
Data409,409.0,16.433,27.5,11.067
Data410,410.0,17.336,15.0,2.336
Data411,411.0,14.525,17.2,2.675
Data412,412.0,14.64,17.9,3.26
Data413,413.0,15.383,16.3,0.917
Data414,414.0,11.172,7.0,4.172
Data415,415.0,12.336,7.2,5.136
Data416,416.0,12.221,7.5,4.721
Data417,417.0,11.172,10.4,0.772
Data418,418.0,13.079,8.8,4.279
Data419,419.0,12.221,8.4,3.821
Data420,420.0,18.496,16.7,1.796
Data421,421.0,17.384,14.2,3.184
Data422,422.0,17.384,20.8,3.416
Data423,423.0,14.64,13.4,1.24
Data424,424.0,16.676,11.7,4.976
Data425,425.0,12.336,8.3,4.036
Data426,426.0,17.384,10.2,7.184
Data427,427.0,17.332,10.9,6.432
Data428,428.0,12.336,11.0,1.336
Data429,429.0,12.336,9.5,2.836
Data430,430.0,16.676,14.5,2.176
Data431,431.0,17.636,14.1,3.536
Data432,432.0,19.612,16.1,3.512
Data433,433.0,20.573,14.3,6.273
Data434,434.0,18.496,11.7,6.796
Data435,435.0,12.709,13.4,0.691
Data436,436.0,15.632,9.6,6.032
Data437,437.0,12.336,8.7,3.636
Data438,438.0,12.336,8.4,3.936
Data439,439.0,12.336,12.8,0.464
Data440,440.0,12.336,10.5,1.836
Data441,441.0,15.632,17.1,1.468
Data442,442.0,18.496,18.4,0.096
Data443,443.0,15.632,15.4,0.232
Data444,444.0,12.336,10.8,1.536
Data445,445.0,12.336,11.8,0.536
Data446,446.0,15.632,14.9,0.732
Data447,447.0,18.496,12.6,5.896
Data448,448.0,15.632,14.1,1.532
Data449,449.0,15.632,13.0,2.632
Data450,450.0,16.591,13.4,3.191
Data451,451.0,16.591,15.2,1.391
Data452,452.0,15.632,16.1,0.468
Data453,453.0,22.919,17.8,5.119
Data454,454.0,16.591,14.9,1.691
Data455,455.0,15.632,14.1,1.532
Data456,456.0,17.022,12.7,4.322
Data457,457.0,18.775,13.5,5.275
Data458,458.0,19.887,14.9,4.987
Data459,459.0,19.887,20.0,0.113
Data460,460.0,19.455,16.4,3.055
Data461,461.0,20.573,17.7,2.873
Data462,462.0,19.887,19.5,0.387
Data463,463.0,22.298,20.2,2.098
Data464,464.0,21.002,21.4,0.398
Data465,465.0,18.758,19.9,1.142
Data466,466.0,18.775,19.0,0.225
Data467,467.0,17.286,19.1,1.814
Data468,468.0,18.067,19.1,1.033
Data469,469.0,18.775,20.1,1.325
Data470,470.0,19.887,19.9,0.013
Data471,471.0,21.002,19.6,1.402
Data472,472.0,19.887,23.2,3.313
Data473,473.0,24.034,29.8,5.766
Data474,474.0,16.676,13.8,2.876
Data475,475.0,15.487,13.3,2.187
Data476,476.0,16.676,16.7,0.024
Data477,477.0,14.64,12.0,2.64
Data478,478.0,16.676,14.6,2.076
Data479,479.0,19.612,21.4,1.788
Data480,480.0,21.002,23.0,1.998
Data481,481.0,26.171,23.7,2.471
Data482,482.0,26.171,25.0,1.171
Data483,483.0,21.186,21.8,0.614
Data484,484.0,19.873,20.6,0.727
Data485,485.0,22.298,21.2,1.098
Data486,486.0,19.887,19.1,0.787
Data487,487.0,19.89,20.6,0.71
Data488,488.0,18.05,15.2,2.85
Data489,489.0,14.754,7.0,7.754
Data490,490.0,14.754,8.1,6.654
Data491,491.0,19.713,13.6,6.113
Data492,492.0,20.421,20.1,0.321
Data493,493.0,19.873,21.8,1.927
Data494,494.0,19.873,24.5,4.627
Data495,495.0,18.758,23.1,4.342
Data496,496.0,18.05,19.7,1.65
Data497,497.0,19.873,18.3,1.573
Data498,498.0,20.421,21.2,0.779
Data499,499.0,19.873,17.5,2.373
Data500,500.0,20.421,16.8,3.621
Data501,501.0,25.876,22.4,3.476
Data502,502.0,23.531,20.6,2.931
Data503,503.0,30.134,23.9,6.234
Data504,504.0,30.134,22.0,8.134
Data505,505.0,21.717,11.9,9.817
