,Num,Predicted Val,Actual Val,Bias
Data97,97.0,31.771,38.7,6.929
Data98,98.0,31.771,43.8,12.029
Data99,99.0,29.523,33.2,3.677
Data100,100.0,21.66,27.5,5.84
Data101,101.0,24.375,26.5,2.125
Data102,102.0,20.576,18.6,1.976
Data103,103.0,21.66,19.3,2.36
Data104,104.0,21.66,20.1,1.56
Data105,105.0,18.412,19.5,1.088
Data106,106.0,18.412,19.5,1.088
Data107,107.0,21.66,20.4,1.26
Data108,108.0,21.66,19.8,1.86
Data109,109.0,20.043,19.4,0.643
Data110,110.0,21.66,21.7,0.04
Data111,111.0,22.263,22.8,0.537
Data112,112.0,20.296,18.8,1.496
Data113,113.0,19.365,18.7,0.665
Data114,114.0,22.263,18.5,3.763
Data115,115.0,19.561,18.3,1.261
Data116,116.0,22.263,21.2,1.063
Data117,117.0,21.913,19.2,2.713
Data118,118.0,19.561,20.4,0.839
Data119,119.0,20.296,19.3,0.996
Data120,120.0,21.119,22.0,0.881
Data121,121.0,21.119,20.3,0.819
Data122,122.0,21.119,20.5,0.619
Data123,123.0,21.119,17.3,3.819
Data124,124.0,21.119,18.8,2.319
Data125,125.0,21.119,21.4,0.281
Data126,126.0,20.384,15.7,4.684
Data127,127.0,19.015,16.2,2.815
Data128,128.0,20.646,18.0,2.646
Data129,129.0,17.945,14.3,3.645
Data130,130.0,20.646,19.2,1.446
Data131,131.0,22.263,19.6,2.663
Data132,132.0,22.263,23.0,0.737
Data133,133.0,20.296,18.4,1.896
Data134,134.0,18.281,15.6,2.681
Data135,135.0,19.365,18.1,1.265
Data136,136.0,19.015,17.4,1.615
Data137,137.0,20.646,17.1,3.546
Data138,138.0,17.945,13.3,4.645
Data139,139.0,19.365,17.8,1.565
Data140,140.0,17.973,14.0,3.973
Data141,141.0,16.134,14.4,1.734
Data142,142.0,16.581,13.4,3.181
Data143,143.0,16.581,15.6,0.981
Data144,144.0,16.581,11.8,4.781
Data145,145.0,16.581,13.8,2.781
Data146,146.0,19.253,15.6,3.653
Data147,147.0,16.581,14.6,1.981
Data148,148.0,16.581,17.8,1.219
Data149,149.0,19.253,15.4,3.853
Data150,150.0,20.337,21.5,1.163
Data151,151.0,20.87,19.6,1.27
Data152,152.0,20.87,15.3,5.57
Data153,153.0,19.253,19.4,0.147
Data154,154.0,20.337,17.0,3.337
Data155,155.0,19.253,15.6,3.653
Data156,156.0,19.253,13.1,6.153
Data157,157.0,31.194,41.3,10.106
Data158,158.0,25.92,24.3,1.62
Data159,159.0,21.955,23.3,1.345
Data160,160.0,25.92,27.0,1.08
Data161,161.0,35.648,50.0,14.352
Data162,162.0,35.648,50.0,14.352
Data163,163.0,39.473,50.0,10.527
Data164,164.0,21.605,22.7,1.095
Data165,165.0,20.87,25.0,4.13
Data166,166.0,34.282,50.0,15.718
Data167,167.0,20.87,23.8,2.93
Data168,168.0,21.955,23.8,1.845
Data169,169.0,21.955,22.3,0.345
Data170,170.0,19.253,17.4,1.853
Data171,171.0,20.87,19.1,1.77
Data172,172.0,22.181,23.1,0.919
Data173,173.0,23.154,23.6,0.446
Data174,174.0,22.804,22.6,0.204
Data175,175.0,24.519,29.4,4.881
Data176,176.0,22.181,23.2,1.019
Data177,177.0,24.519,24.6,0.081
Data178,178.0,29.523,29.9,0.377
Data179,179.0,31.771,37.2,5.429
Data180,180.0,31.771,39.8,8.029
Data181,181.0,26.145,36.2,10.055
Data182,182.0,31.771,37.9,6.129
Data183,183.0,29.056,32.5,3.444
Data184,184.0,21.578,26.4,4.822
Data185,185.0,21.927,29.6,7.673
Data186,186.0,31.771,50.0,18.229
Data187,187.0,30.407,32.0,1.593
Data188,188.0,25.561,29.8,4.239
Data189,189.0,30.407,34.9,4.493
Data190,190.0,30.407,37.0,6.593
Data191,191.0,30.407,30.5,0.093
Data192,192.0,31.773,36.4,4.627
Data193,193.0,31.596,31.1,0.496
Data194,194.0,31.596,29.1,2.496
Data195,195.0,34.861,50.0,15.139
Data196,196.0,32.011,33.3,1.289
Data197,197.0,28.622,30.3,1.678
Data198,198.0,32.011,34.6,2.589
Data199,199.0,27.554,34.9,7.346
Data200,200.0,27.554,32.9,5.346
Data201,201.0,22.845,24.1,1.255
Data202,202.0,34.861,42.3,7.439
Data203,203.0,34.861,48.5,13.639
Data204,204.0,34.861,50.0,15.139
Data205,205.0,22.181,22.6,0.419
Data206,206.0,22.53,24.4,1.87
Data207,207.0,22.181,22.5,0.319
Data208,208.0,22.53,24.4,1.87
Data209,209.0,19.828,20.0,0.172
Data210,210.0,22.181,21.7,0.481
Data211,211.0,19.828,19.3,0.528
Data212,212.0,22.181,22.4,0.219
Data213,213.0,23.154,28.1,4.946
Data214,214.0,19.828,23.7,3.872
Data215,215.0,22.53,25.0,2.47
Data216,216.0,21.913,23.3,1.387
Data217,217.0,22.263,28.7,6.437
Data218,218.0,20.633,21.5,0.867
Data219,219.0,22.263,23.0,0.737
Data220,220.0,26.372,26.7,0.328
Data221,221.0,20.913,21.7,0.787
Data222,222.0,23.656,27.5,3.844
Data223,223.0,24.519,30.1,5.581
Data224,224.0,35.596,44.8,9.204
Data225,225.0,35.596,50.0,14.404
Data226,226.0,31.771,37.6,5.829
Data227,227.0,29.523,31.6,2.077
Data228,228.0,31.771,46.7,14.929
Data229,229.0,29.483,31.5,2.017
Data230,230.0,22.181,24.3,2.119
Data231,231.0,29.523,31.7,2.177
Data232,232.0,31.771,41.7,9.929
Data233,233.0,31.771,48.3,16.529
Data234,234.0,25.869,29.0,3.131
Data235,235.0,22.53,24.0,1.47
Data236,236.0,23.154,25.1,1.946
Data237,237.0,31.771,31.5,0.271
Data238,238.0,24.519,23.7,0.819
Data239,239.0,24.519,23.3,1.219
Data240,240.0,23.656,22.0,1.656
Data241,241.0,22.53,20.1,2.43
Data242,242.0,22.53,22.2,0.33
Data243,243.0,24.519,23.7,0.819
Data244,244.0,20.843,17.6,3.243
Data245,245.0,19.96,18.5,1.46
Data246,246.0,21.927,24.3,2.373
Data247,247.0,21.927,20.5,1.427
Data248,248.0,23.053,24.5,1.447
Data249,249.0,27.235,26.2,1.035
Data250,250.0,24.519,24.4,0.119
Data251,251.0,26.768,24.8,1.968
Data252,252.0,31.771,29.6,2.171
Data253,253.0,31.771,42.8,11.029
Data254,254.0,24.519,21.9,2.619
Data255,255.0,22.181,20.9,1.281
Data256,256.0,31.596,44.0,12.404
Data257,257.0,41.107,50.0,8.893
Data258,258.0,34.432,36.0,1.568
Data259,259.0,34.193,30.1,4.093
Data260,260.0,31.042,33.8,2.758
Data261,261.0,37.282,43.1,5.818
Data262,262.0,41.107,48.8,7.693
Data263,263.0,28.565,31.0,2.435
Data264,264.0,34.193,36.5,2.307
Data265,265.0,23.558,22.8,0.758
Data266,266.0,28.327,30.7,2.373
Data267,267.0,41.107,50.0,8.893
Data268,268.0,37.282,43.5,6.218
Data269,269.0,21.578,20.7,0.878
Data270,270.0,21.578,21.1,0.478
Data271,271.0,26.768,25.2,1.568
Data272,272.0,29.056,24.4,4.656
Data273,273.0,31.771,35.2,3.429
Data274,274.0,31.771,32.4,0.629
Data275,275.0,31.771,32.0,0.229
Data276,276.0,31.771,33.2,1.429
Data277,277.0,31.771,33.1,1.329
Data278,278.0,24.519,29.1,4.581
Data279,279.0,31.773,35.1,3.327
Data280,280.0,34.861,45.4,10.539
Data281,281.0,31.773,35.4,3.627
Data282,282.0,34.861,46.0,11.139
Data283,283.0,34.861,50.0,15.139
Data284,284.0,31.773,32.2,0.427
Data285,285.0,23.348,22.0,1.348
Data286,286.0,24.001,20.1,3.901
Data287,287.0,24.519,23.2,1.319
Data288,288.0,24.519,22.3,2.219
Data289,289.0,23.656,24.8,1.144
Data290,290.0,31.596,28.5,3.096
Data291,291.0,31.596,37.3,5.704
Data292,292.0,31.596,27.9,3.696
Data293,293.0,23.154,23.9,0.746
Data294,294.0,22.181,21.7,0.481
Data295,295.0,29.523,28.6,0.923
Data296,296.0,24.519,27.1,2.581
Data297,297.0,22.181,20.3,1.881
Data298,298.0,24.211,22.5,1.711
Data299,299.0,31.773,29.0,2.773
Data300,300.0,30.407,24.8,5.607
Data301,301.0,23.656,22.0,1.656
Data302,302.0,23.656,26.4,2.744
Data303,303.0,29.523,33.1,3.577
Data304,304.0,31.771,36.1,4.329
Data305,305.0,24.519,28.4,3.881
Data306,306.0,31.771,33.4,1.629
Data307,307.0,29.483,28.2,1.283
Data308,308.0,32.558,22.8,9.758
Data309,309.0,21.913,20.3,1.613
Data310,310.0,21.179,16.1,5.079
Data311,311.0,24.408,22.1,2.308
Data312,312.0,21.913,19.4,2.513
Data313,313.0,22.263,21.6,0.663
Data314,314.0,22.263,23.8,1.537
Data315,315.0,21.913,16.2,5.713
Data316,316.0,19.015,17.8,1.215
Data317,317.0,21.913,19.8,2.113
Data318,318.0,22.263,23.1,0.837
Data319,319.0,22.263,21.0,1.263
Data320,320.0,24.519,23.8,0.719
Data321,321.0,24.519,23.1,1.419
Data322,322.0,24.17,20.4,3.77
Data323,323.0,21.578,18.5,3.078
Data324,324.0,24.519,25.0,0.481
Data325,325.0,26.768,24.6,2.168
Data326,326.0,24.519,23.0,1.519
Data327,327.0,21.927,22.2,0.273
Data328,328.0,21.31,19.3,2.01
Data329,329.0,21.66,22.6,0.94
Data330,330.0,21.66,19.8,1.86
Data331,331.0,22.181,17.1,5.081
Data332,332.0,22.804,19.4,3.404
Data333,333.0,26.768,22.2,4.568
Data334,334.0,26.768,20.7,6.068
Data335,335.0,26.419,21.1,5.319
Data336,336.0,23.546,19.5,4.046
Data337,337.0,23.546,18.5,5.046
Data338,338.0,24.519,20.6,3.919
Data339,339.0,23.546,19.0,4.546
Data340,340.0,24.17,18.7,5.47
Data341,341.0,31.771,32.7,0.929
Data342,342.0,22.263,16.5,5.763
Data343,343.0,25.266,23.9,1.366
Data344,344.0,29.523,31.2,1.677
Data345,345.0,21.578,17.5,4.078
Data346,346.0,21.578,17.2,4.378
Data347,347.0,22.551,23.1,0.549
Data348,348.0,29.523,24.5,5.023
Data349,349.0,29.523,26.6,2.923
Data350,350.0,26.807,22.9,3.907
Data351,351.0,25.266,24.1,1.166
Data352,352.0,22.201,18.6,3.601
Data353,353.0,31.596,30.1,1.496
Data354,354.0,22.201,18.2,4.001
Data355,355.0,24.17,20.6,3.57
Data356,356.0,18.083,17.8,0.283
Data357,357.0,19.212,21.7,2.488
Data358,358.0,19.212,22.7,3.488
Data359,359.0,19.212,22.6,3.388
Data360,360.0,19.212,25.0,5.788
Data361,361.0,18.083,19.9,1.817
Data362,362.0,18.128,20.8,2.672
Data363,363.0,16.999,16.8,0.199
Data364,364.0,21.928,21.9,0.028
Data365,365.0,18.128,27.5,9.372
Data366,366.0,16.999,21.9,4.901
Data367,367.0,19.561,23.1,3.539
Data368,368.0,26.392,50.0,23.608
Data369,369.0,27.326,50.0,22.674
Data370,370.0,27.326,50.0,22.674
Data371,371.0,20.646,50.0,29.354
Data372,372.0,18.128,50.0,31.872
Data373,373.0,12.723,13.8,1.077
Data374,374.0,12.723,13.8,1.077
Data375,375.0,19.212,15.0,4.212
Data376,376.0,14.214,13.9,0.314
Data377,377.0,15.814,13.3,2.514
Data378,378.0,13.801,13.1,0.701
Data379,379.0,15.814,10.2,5.614
Data380,380.0,17.095,10.4,6.695
Data381,381.0,15.814,10.9,4.914
Data382,382.0,12.794,11.3,1.494
Data383,383.0,11.735,12.3,0.565
Data384,384.0,11.735,8.8,2.935
Data385,385.0,11.735,7.2,4.535
Data386,386.0,11.322,10.5,0.822
Data387,387.0,11.322,7.4,3.922
Data388,388.0,11.735,10.2,1.535
Data389,389.0,14.73,11.5,3.23
Data390,390.0,15.676,15.1,0.576
Data391,391.0,15.814,23.2,7.386
Data392,392.0,11.735,9.7,2.035
Data393,393.0,17.095,13.8,3.295
Data394,394.0,15.676,12.7,2.976
Data395,395.0,17.095,13.1,3.995
Data396,396.0,15.814,12.5,3.314
Data397,397.0,14.395,8.5,5.895
Data398,398.0,11.322,5.0,6.322
Data399,399.0,11.735,6.3,5.435
Data400,400.0,12.381,5.6,6.781
Data401,401.0,15.814,7.2,8.614
Data402,402.0,15.814,12.1,3.714
Data403,403.0,14.73,8.3,6.43
Data404,404.0,11.735,8.5,3.235
Data405,405.0,12.381,5.0,7.381
Data406,406.0,13.129,11.9,1.229
Data407,407.0,18.128,27.9,9.772
Data408,408.0,16.134,17.2,1.066
Data409,409.0,20.711,27.5,6.789
Data410,410.0,19.561,15.0,4.561
Data411,411.0,16.889,17.2,0.311
Data412,412.0,16.902,17.9,0.998
Data413,413.0,16.889,16.3,0.589
Data414,414.0,11.735,7.0,4.735
Data415,415.0,11.735,7.2,4.535
Data416,416.0,11.735,7.5,4.235
Data417,417.0,11.735,10.4,1.335
Data418,418.0,14.73,8.8,5.93
Data419,419.0,14.73,8.4,6.33
Data420,420.0,17.095,16.7,0.395
Data421,421.0,16.011,14.2,1.811
Data422,422.0,17.444,20.8,3.356
Data423,423.0,15.408,13.4,2.008
Data424,424.0,16.889,11.7,5.189
Data425,425.0,11.735,8.3,3.435
Data426,426.0,18.17,10.2,7.97
Data427,427.0,16.011,10.9,5.111
Data428,428.0,14.73,11.0,3.73
Data429,429.0,11.735,9.5,2.235
Data430,430.0,16.889,14.5,2.389
Data431,431.0,20.711,14.1,6.611
Data432,432.0,19.561,16.1,3.461
Data433,433.0,16.011,14.3,1.711
Data434,434.0,16.011,11.7,4.311
Data435,435.0,13.129,13.4,0.271
Data436,436.0,16.011,9.6,6.411
Data437,437.0,11.735,8.7,3.035
Data438,438.0,11.735,8.4,3.335
Data439,439.0,14.395,12.8,1.595
Data440,440.0,14.395,10.5,3.895
Data441,441.0,15.814,17.1,1.286
Data442,442.0,17.095,18.4,1.305
Data443,443.0,17.095,15.4,1.695
Data444,444.0,11.735,10.8,0.935
Data445,445.0,11.735,11.8,0.065
Data446,446.0,17.095,14.9,2.195
Data447,447.0,17.095,12.6,4.495
Data448,448.0,17.095,14.1,2.995
Data449,449.0,15.814,13.0,2.814
Data450,450.0,16.011,13.4,2.611
Data451,451.0,17.095,15.2,1.895
Data452,452.0,17.095,16.1,0.995
Data453,453.0,17.095,17.8,0.705
Data454,454.0,16.011,14.9,1.111
Data455,455.0,16.011,14.1,1.911
Data456,456.0,14.73,12.7,2.03
Data457,457.0,16.011,13.5,2.511
Data458,458.0,16.011,14.9,1.111
Data459,459.0,17.095,20.0,2.905
Data460,460.0,17.095,16.4,0.695
Data461,461.0,17.095,17.7,0.605
Data462,462.0,17.095,19.5,2.405
Data463,463.0,19.212,20.2,0.988
Data464,464.0,19.212,21.4,2.188
Data465,465.0,16.011,19.9,3.889
Data466,466.0,16.011,19.0,2.989
Data467,467.0,16.889,19.1,2.211
Data468,468.0,16.554,19.1,2.546
Data469,469.0,17.834,20.1,2.266
Data470,470.0,19.254,19.9,0.646
Data471,471.0,21.201,19.6,1.601
Data472,472.0,19.254,23.2,3.946
Data473,473.0,20.646,29.8,9.154
Data474,474.0,16.889,13.8,3.089
Data475,475.0,16.134,13.3,2.834
Data476,476.0,17.248,16.7,0.548
Data477,477.0,15.408,12.0,3.408
Data478,478.0,17.248,14.6,2.648
Data479,479.0,20.646,21.4,0.754
Data480,480.0,21.201,23.0,1.799
Data481,481.0,23.917,23.7,0.217
Data482,482.0,24.696,25.0,0.304
Data483,483.0,19.782,21.8,2.018
Data484,484.0,19.226,20.6,1.374
Data485,485.0,20.646,21.2,0.554
Data486,486.0,19.254,19.1,0.154
Data487,487.0,19.226,20.6,1.374
Data488,488.0,16.164,15.2,0.964
Data489,489.0,14.563,7.0,7.563
Data490,490.0,14.563,8.1,6.463
Data491,491.0,15.828,13.6,2.228
Data492,492.0,17.109,20.1,2.991
Data493,493.0,21.31,21.8,0.49
Data494,494.0,21.31,24.5,3.19
Data495,495.0,18.412,23.1,4.688
Data496,496.0,17.678,19.7,2.022
Data497,497.0,21.31,18.3,3.01
Data498,498.0,21.31,21.2,0.11
Data499,499.0,19.693,17.5,2.193
Data500,500.0,21.31,16.8,4.51
Data501,501.0,21.66,22.4,0.74
Data502,502.0,21.66,20.6,1.06
Data503,503.0,32.558,23.9,8.658
Data504,504.0,30.309,22.0,8.309
Data505,505.0,23.279,11.9,11.379
