,Num,Predicted Val,Actual Val,Bias
Data142,142.0,15.514,13.4,2.114
Data143,143.0,15.514,15.6,0.086
Data144,144.0,15.514,11.8,3.714
Data145,145.0,16.197,13.8,2.397
Data146,146.0,17.727,15.6,2.127
Data147,147.0,15.514,14.6,0.914
Data148,148.0,15.514,17.8,2.286
Data149,149.0,15.514,15.4,0.114
Data150,150.0,20.973,21.5,0.527
Data151,151.0,17.727,19.6,1.873
Data152,152.0,20.29,15.3,4.99
Data153,153.0,17.727,19.4,1.673
Data154,154.0,18.41,17.0,1.41
Data155,155.0,18.41,15.6,2.81
Data156,156.0,17.727,13.1,4.627
Data157,157.0,25.161,41.3,16.139
Data158,158.0,24.123,24.3,0.177
Data159,159.0,24.123,23.3,0.823
Data160,160.0,22.51,27.0,4.49
Data161,161.0,36.904,50.0,13.096
Data162,162.0,40.784,50.0,9.216
Data163,163.0,45.278,50.0,4.722
Data164,164.0,21.827,22.7,0.873
Data165,165.0,19.948,25.0,5.052
Data166,166.0,40.526,50.0,9.474
Data167,167.0,19.265,23.8,4.535
Data168,168.0,19.948,23.8,3.852
Data169,169.0,22.51,22.3,0.21
Data170,170.0,19.265,17.4,1.865
Data171,171.0,21.827,19.1,2.727
Data172,172.0,21.827,23.1,1.273
Data173,173.0,22.51,23.6,1.09
Data174,174.0,21.827,22.6,0.773
Data175,175.0,27.359,29.4,2.041
Data176,176.0,22.51,23.2,0.69
Data177,177.0,25.614,24.6,1.014
Data178,178.0,25.161,29.9,4.739
Data179,179.0,30.719,37.2,6.481
Data180,180.0,37.903,39.8,1.897
Data181,181.0,22.51,36.2,13.69
Data182,182.0,30.719,37.9,7.181
Data183,183.0,27.359,32.5,5.141
Data184,184.0,21.827,26.4,4.573
Data185,185.0,22.51,29.6,7.09
Data186,186.0,39.942,50.0,10.058
Data187,187.0,25.161,32.0,6.839
Data188,188.0,29.413,29.8,0.387
Data189,189.0,32.773,34.9,2.127
Data190,190.0,28.705,37.0,8.295
Data191,191.0,30.451,30.5,0.049
Data192,192.0,32.773,36.4,3.627
Data193,193.0,30.451,31.1,0.649
Data194,194.0,30.451,29.1,1.351
Data195,195.0,45.35,50.0,4.65
Data196,196.0,32.773,33.3,0.527
Data197,197.0,25.87,30.3,4.43
Data198,198.0,29.536,34.6,5.064
Data199,199.0,32.773,34.9,2.127
Data200,200.0,32.773,32.9,0.127
Data201,201.0,24.123,24.1,0.023
Data202,202.0,41.996,42.3,0.304
Data203,203.0,45.35,48.5,3.15
Data204,204.0,45.35,50.0,4.65
Data205,205.0,21.827,22.6,0.773
Data206,206.0,22.51,24.4,1.89
Data207,207.0,19.265,22.5,3.235
Data208,208.0,22.51,24.4,1.89
Data209,209.0,18.276,20.0,1.724
Data210,210.0,19.265,21.7,2.435
Data211,211.0,19.265,19.3,0.035
Data212,212.0,21.827,22.4,0.573
Data213,213.0,22.51,28.1,5.59
Data214,214.0,15.514,23.7,8.186
Data215,215.0,22.51,25.0,2.49
Data216,216.0,21.827,23.3,1.473
Data217,217.0,23.548,28.7,5.152
Data218,218.0,19.265,21.5,2.235
Data219,219.0,22.51,23.0,0.49
Data220,220.0,23.548,26.7,3.152
Data221,221.0,19.948,21.7,1.752
Data222,222.0,23.548,27.5,3.952
Data223,223.0,25.161,30.1,4.939
Data224,224.0,45.02,44.8,0.22
Data225,225.0,45.02,50.0,4.98
Data226,226.0,39.942,37.6,2.342
Data227,227.0,27.483,31.6,4.117
Data228,228.0,39.942,46.7,6.758
Data229,229.0,27.359,31.5,4.141
Data230,230.0,22.51,24.3,1.79
Data231,231.0,27.483,31.7,4.217
Data232,232.0,44.436,41.7,2.736
Data233,233.0,45.02,48.3,3.28
Data234,234.0,23.548,29.0,5.452
Data235,235.0,22.51,24.0,1.49
Data236,236.0,23.548,25.1,1.552
Data237,237.0,30.719,31.5,0.781
Data238,238.0,24.123,23.7,0.423
Data239,239.0,25.161,23.3,1.861
Data240,240.0,23.548,22.0,1.548
Data241,241.0,22.51,20.1,2.41
Data242,242.0,22.51,22.2,0.31
Data243,243.0,24.254,23.7,0.554
Data244,244.0,21.827,17.6,4.227
Data245,245.0,19.265,18.5,0.765
Data246,246.0,22.51,24.3,1.79
Data247,247.0,22.51,20.5,2.01
Data248,248.0,22.51,24.5,1.99
Data249,249.0,25.161,26.2,1.039
Data250,250.0,27.359,24.4,2.959
Data251,251.0,27.491,24.8,2.691
Data252,252.0,30.451,29.6,0.851
Data253,253.0,43.96,42.8,1.16
Data254,254.0,24.254,21.9,2.354
Data255,255.0,21.827,20.9,0.927
Data256,256.0,36.038,44.0,7.962
Data257,257.0,45.02,50.0,4.98
Data258,258.0,25.87,36.0,10.13
Data259,259.0,25.161,30.1,4.939
Data260,260.0,25.87,33.8,7.93
Data261,261.0,35.58,43.1,7.52
Data262,262.0,43.696,48.8,5.104
Data263,263.0,25.87,31.0,5.13
Data264,264.0,25.87,36.5,10.63
Data265,265.0,21.827,22.8,0.973
Data266,266.0,25.87,30.7,4.83
Data267,267.0,43.696,50.0,6.304
Data268,268.0,33.985,43.5,9.515
Data269,269.0,21.827,20.7,1.127
Data270,270.0,21.827,21.1,0.727
Data271,271.0,25.614,25.2,0.414
Data272,272.0,22.51,24.4,1.89
Data273,273.0,35.37,35.2,0.17
Data274,274.0,28.838,32.4,3.562
Data275,275.0,30.451,32.0,1.549
Data276,276.0,27.36,33.2,5.84
Data277,277.0,28.838,33.1,4.262
Data278,278.0,24.123,29.1,4.977
Data279,279.0,30.451,35.1,4.649
Data280,280.0,43.96,45.4,1.44
Data281,281.0,32.773,35.4,2.627
Data282,282.0,42.838,46.0,3.162
Data283,283.0,46.192,50.0,3.808
Data284,284.0,25.87,32.2,6.33
Data285,285.0,22.642,22.0,0.642
Data286,286.0,18.365,20.1,1.735
Data287,287.0,24.254,23.2,1.054
Data288,288.0,24.123,22.3,1.823
Data289,289.0,22.51,24.8,2.29
Data290,290.0,30.451,28.5,1.951
Data291,291.0,32.773,37.3,4.527
Data292,292.0,30.451,27.9,2.551
Data293,293.0,22.51,23.9,1.39
Data294,294.0,22.51,21.7,0.81
Data295,295.0,26.651,28.6,1.949
Data296,296.0,24.123,27.1,2.977
Data297,297.0,21.827,20.3,1.527
Data298,298.0,24.254,22.5,1.754
Data299,299.0,28.613,29.0,0.387
Data300,300.0,28.705,24.8,3.905
Data301,301.0,23.548,22.0,1.548
Data302,302.0,22.51,26.4,3.89
Data303,303.0,30.358,33.1,2.742
Data304,304.0,25.068,36.1,11.032
Data305,305.0,23.548,28.4,4.852
Data306,306.0,26.559,33.4,6.841
Data307,307.0,24.347,28.2,3.853
Data308,308.0,27.583,22.8,4.783
Data309,309.0,22.51,20.3,2.21
Data310,310.0,21.827,16.1,5.727
Data311,311.0,26.546,22.1,4.446
Data312,312.0,22.51,19.4,3.11
Data313,313.0,22.51,21.6,0.91
Data314,314.0,22.51,23.8,1.29
Data315,315.0,21.827,16.2,5.627
Data316,316.0,19.265,17.8,1.465
Data317,317.0,21.827,19.8,2.027
Data318,318.0,22.51,23.1,0.59
Data319,319.0,22.51,21.0,1.51
Data320,320.0,23.31,23.8,0.49
Data321,321.0,23.31,23.1,0.21
Data322,322.0,22.51,20.4,2.11
Data323,323.0,21.827,18.5,3.327
Data324,324.0,24.8,25.0,0.2
Data325,325.0,26.546,24.6,1.946
Data326,326.0,24.8,23.0,1.8
Data327,327.0,22.51,22.2,0.31
Data328,328.0,21.827,19.3,2.527
Data329,329.0,23.31,22.6,0.71
Data330,330.0,22.51,19.8,2.71
Data331,331.0,21.827,17.1,4.727
Data332,332.0,22.51,19.4,3.11
Data333,333.0,24.8,22.2,2.6
Data334,334.0,23.31,20.7,2.61
Data335,335.0,22.51,21.1,1.41
Data336,336.0,21.827,19.5,2.327
Data337,337.0,21.827,18.5,3.327
Data338,338.0,22.51,20.6,1.91
Data339,339.0,22.51,19.0,3.51
Data340,340.0,21.827,18.7,3.127
Data341,341.0,27.491,32.7,5.209
Data342,342.0,22.51,16.5,6.01
Data343,343.0,24.347,23.9,0.447
Data344,344.0,27.583,31.2,3.617
Data345,345.0,22.51,17.5,5.01
Data346,346.0,21.827,17.2,4.627
Data347,347.0,24.8,23.1,1.7
Data348,348.0,25.838,24.5,1.338
Data349,349.0,27.892,26.6,1.292
Data350,350.0,26.546,22.9,3.646
Data351,351.0,25.363,24.1,1.263
Data352,352.0,21.827,18.6,3.227
Data353,353.0,29.637,30.1,0.463
Data354,354.0,21.827,18.2,3.627
Data355,355.0,22.758,20.6,2.158
Data356,356.0,16.454,17.8,1.346
Data357,357.0,19.684,21.7,2.016
Data358,358.0,19.684,22.7,3.016
Data359,359.0,19.684,22.6,2.916
Data360,360.0,22.02,25.0,2.98
Data361,361.0,16.454,19.9,3.446
Data362,362.0,19.302,20.8,1.498
Data363,363.0,16.454,16.8,0.346
Data364,364.0,32.57,21.9,10.67
Data365,365.0,21.638,27.5,5.862
Data366,366.0,16.072,21.9,5.828
Data367,367.0,17.61,23.1,5.49
Data368,368.0,24.875,50.0,25.125
Data369,369.0,24.738,50.0,25.262
Data370,370.0,26.692,50.0,23.308
Data371,371.0,21.221,50.0,28.779
Data372,372.0,21.221,50.0,28.779
Data373,373.0,12.943,13.8,0.857
Data374,374.0,11.675,13.8,2.125
Data375,375.0,23.456,15.0,8.456
Data376,376.0,14.522,13.9,0.622
Data377,377.0,14.522,13.3,1.222
Data378,378.0,12.974,13.1,0.126
Data379,379.0,12.974,10.2,2.774
Data380,380.0,16.345,10.4,5.945
Data381,381.0,12.974,10.9,2.074
Data382,382.0,13.859,11.3,2.559
Data383,383.0,13.859,12.3,1.559
Data384,384.0,12.943,8.8,4.143
Data385,385.0,11.675,7.2,4.475
Data386,386.0,11.675,10.5,1.175
Data387,387.0,11.675,7.4,4.275
Data388,388.0,12.943,10.2,2.743
Data389,389.0,13.859,11.5,2.359
Data390,390.0,16.454,15.1,1.354
Data391,391.0,16.454,23.2,6.746
Data392,392.0,12.943,9.7,3.243
Data393,393.0,19.684,13.8,5.884
Data394,394.0,19.684,12.7,6.984
Data395,395.0,16.454,13.1,3.354
Data396,396.0,14.241,12.5,1.741
Data397,397.0,14.241,8.5,5.741
Data398,398.0,11.675,5.0,6.675
Data399,399.0,13.325,6.3,7.025
Data400,400.0,12.058,5.6,6.458
Data401,401.0,12.974,7.2,5.774
Data402,402.0,14.241,12.1,2.141
Data403,403.0,12.592,8.3,4.292
Data404,404.0,11.675,8.5,3.175
Data405,405.0,12.592,5.0,7.592
Data406,406.0,12.592,11.9,0.692
Data407,407.0,17.61,27.9,10.29
Data408,408.0,14.526,17.2,2.674
Data409,409.0,16.325,27.5,11.175
Data410,410.0,17.391,15.0,2.391
Data411,411.0,16.325,17.2,0.875
Data412,412.0,14.526,17.9,3.374
Data413,413.0,15.662,16.3,0.638
Data414,414.0,11.675,7.0,4.675
Data415,415.0,13.325,7.2,6.125
Data416,416.0,13.606,7.5,6.106
Data417,417.0,12.943,10.4,2.543
Data418,418.0,12.974,8.8,4.174
Data419,419.0,14.522,8.4,6.122
Data420,420.0,16.454,16.7,0.246
Data421,421.0,16.454,14.2,2.254
Data422,422.0,17.61,20.8,3.19
Data423,423.0,14.241,13.4,0.841
Data424,424.0,19.265,11.7,7.565
Data425,425.0,14.241,8.3,5.941
Data426,426.0,19.265,10.2,9.065
Data427,427.0,16.454,10.9,5.554
Data428,428.0,14.241,11.0,3.241
Data429,429.0,14.241,9.5,4.741
Data430,430.0,18.658,14.5,4.158
Data431,431.0,17.862,14.1,3.762
Data432,432.0,18.658,16.1,2.558
Data433,433.0,16.454,14.3,2.154
Data434,434.0,16.454,11.7,4.754
Data435,435.0,14.522,13.4,1.122
Data436,436.0,16.454,9.6,6.854
Data437,437.0,13.325,8.7,4.625
Data438,438.0,13.325,8.4,4.925
Data439,439.0,13.859,12.8,1.059
Data440,440.0,12.974,10.5,2.474
Data441,441.0,14.241,17.1,2.859
Data442,442.0,18.212,18.4,0.188
Data443,443.0,14.241,15.4,1.159
Data444,444.0,14.241,10.8,3.441
Data445,445.0,14.241,11.8,2.441
Data446,446.0,16.454,14.9,1.554
Data447,447.0,16.454,12.6,3.854
Data448,448.0,16.454,14.1,2.354
Data449,449.0,14.241,13.0,1.241
Data450,450.0,16.735,13.4,3.335
Data451,451.0,16.735,15.2,1.535
Data452,452.0,16.454,16.1,0.354
Data453,453.0,18.689,17.8,0.889
Data454,454.0,16.735,14.9,1.835
Data455,455.0,16.454,14.1,2.354
Data456,456.0,16.454,12.7,3.754
Data457,457.0,16.454,13.5,2.954
Data458,458.0,16.454,14.9,1.554
Data459,459.0,19.684,20.0,0.316
Data460,460.0,16.735,16.4,0.335
Data461,461.0,19.684,17.7,1.984
Data462,462.0,19.684,19.5,0.184
Data463,463.0,21.221,20.2,1.021
Data464,464.0,22.51,21.4,1.11
Data465,465.0,18.598,19.9,1.302
Data466,466.0,16.454,19.0,2.546
Data467,467.0,16.044,19.1,3.056
Data468,468.0,19.265,19.1,0.165
Data469,469.0,21.827,20.1,1.727
Data470,470.0,21.221,19.9,1.321
Data471,471.0,21.221,19.6,1.621
Data472,472.0,21.221,23.2,1.979
Data473,473.0,23.456,29.8,6.344
Data474,474.0,18.276,13.8,4.476
Data475,475.0,14.908,13.3,1.608
Data476,476.0,16.454,16.7,0.246
Data477,477.0,13.859,12.0,1.859
Data478,478.0,17.992,14.6,3.392
Data479,479.0,21.221,21.4,0.179
Data480,480.0,22.51,23.0,0.49
Data481,481.0,22.301,23.7,1.399
Data482,482.0,24.255,25.0,0.745
Data483,483.0,21.827,21.8,0.027
Data484,484.0,21.827,20.6,1.227
Data485,485.0,22.51,21.2,1.31
Data486,486.0,21.221,19.1,2.121
Data487,487.0,21.827,20.6,1.227
Data488,488.0,17.199,15.2,1.999
Data489,489.0,13.494,7.0,6.494
Data490,490.0,13.494,8.1,5.394
Data491,491.0,18.658,13.6,5.058
Data492,492.0,21.221,20.1,1.121
Data493,493.0,21.827,21.8,0.027
Data494,494.0,21.827,24.5,2.673
Data495,495.0,19.265,23.1,3.835
Data496,496.0,17.727,19.7,1.973
Data497,497.0,21.827,18.3,3.527
Data498,498.0,22.51,21.2,1.31
Data499,499.0,21.827,17.5,4.327
Data500,500.0,22.51,16.8,5.71
Data501,501.0,23.548,22.4,1.148
Data502,502.0,21.221,20.6,0.621
Data503,503.0,27.491,23.9,3.591
Data504,504.0,25.838,22.0,3.838
Data505,505.0,21.221,11.9,9.321
